77.2684,561.366
86.167,561.314
81.7175,563.687
78.0735,561.099
80.3853,561.102
76.5864,565.285
74.222,560.087
78.1857,560.267
79.724,559.295
78.6875,558.809
78.0315,559.039
75.0102,558.997
76.9192,558.43
76.8521,562.525
73.3832,560.004
74.6061,557.214
73.7278,557.886
74.0511,557.466
74.0905,561.886
72.4462,559.651
73.0131,552.429
74.4697,559.506
67.5273,556.401
66.3595,555.684
63.1808,555.866
64.9318,555.06
68.7471,552.688
61.2589,554.58
63.3758,551.117
62.7655,552.794
64.5431,550.605
65.6198,557.317
64.9176,557.284
59.8295,551.796
62.3722,557.719
58.9627,553.256
58.7841,558.372
57.9449,556.17
54.1691,548.773
56.6891,548.881
56.2098,548.413
62.9635,550.616
56.0892,551.633
56.2362,549.554
59.8413,552.445
55.2949,544.853
53.6571,551.763
48.459,547.702
52.2332,542.938
54.2394,539.048
56.3843,541.403
55.5746,544.835
50.4643,540.044
49.952,539.677
53.61,539.288
49.5833,538.869
42.3512,543.402
49.1458,539.131
53.7126,539.237
54.0709,537.288
50.3714,536.081
54.3333,545.652
50.5629,541.407
50.7433,546.26
47.4027,541.484
52.0536,546.59
52.4404,546.907
58.2359,538.866
53.9209,551.887
54.5241,544.111
60.4654,544.333
56.5685,547.205
57.9003,545.785
62.8804,550.76
59.3268,549.068
64.6354,547.227
60.9506,547.303
61.4339,547.467
61.6587,548.063
63.1201,549.14
63.8467,549.895
65.1749,553.974
71.0427,552.582
63.7961,553.635
73.3516,557.285
70.3312,562.375
75.132,556.506
70.8477,558.441
70.7708,559.024
70.8731,564.023
74.5454,560.75
71.644,568.183
76.2787,564.474
71.714,566.025
74.4863,569.729
76.266,568.56
76.5058,564.907
72.2702,565.139
72.3841,566.019
75.4546,566.823
72.9924,572.2
72.6636,568.234
72.839,568.06
73.0594,568.755
77.7791,568.709
75.6493,569.493
77.2755,569.878
76.0413,570.18
77.498,570.138
76.7927,570.23
76.8857,569.523
72.3479,574.018
72.4018,569.609
68.3261,570.03
72.5722,569.393
72.7418,569.997
72.6892,565.25
68.165,574.451
72.5454,569.572
76.86,569.805
72.3914,565.367
72.6168,569.721
80.4894,569.697
77.2915,569.739
72.4382,574.447
79.5611,574.158
68.4574,577.59
75.3594,569.778
72.3842,574.012
72.5454,574.569
72.6086,575.971
72.7993,565.156
72.648,574.149
80.5902,567.52
73.2704,570.464
72.6111,567.557
72.3031,567.402
76.7995,569.735
72.4919,566.567
72.6127,567.464
72.2552,569.105
72.6002,567.281
78.239,566.684
82.441,570.916
81.3176,567.609
81.6362,570.724
73.5907,563.52
68.1874,561.013
79.418,567.489
75.2631,571.226
78.4773,563.82
76.075,571.111
77.4396,570.634
78.5832,565.837
79.138,564.885
80.3833,566.134
72.9738,572.392
70.4576,572.286
73.799,565.942
73.6658,568.645
73.2619,568.076
73.0606,572.372
74.1821,563.997
82.0731,559.632
78.3926,569.145
74.3305,562.762
73.783,569.73
78.8131,565.09
71.7098,565.375
73.952,565.481
76.6362,565.553
73.4218,572.672
80.6626,561.931
73.6612,565.536
76.9563,565.452
74.5903,567.919
77.5199,567.928
81.3914,570.072
81.008,569.075
77.3982,566.515
75.5165,570.444
75.4437,569.151
75.4762,571.923
80.508,565.405
76.2234,564.779
80.6046,567.344
80.3,567.316
78.215,567.459
82.024,569.094
79.0003,564.148
77.6174,563.725
81.7174,563.728
80.9063,559.371
77.3188,567.834
76.8999,566.427
73.7368,563.686
77.1779,563.602
78.3104,563.503
78.4332,558.975
77.8222,563.478
73.1188,563.761
85.2,566.618
86.8,566.938
57,563.869
88.4,563.975
88.04,564.009
0,568.535
0,563.579
0,570.263
0,558.985
0,567.679
0,563.32
0,563.03
0,557.981
0,569.471
0,562.074
0,568.367
0,557.385
61.8071,561.3
65.852,557.71
47.6546,549.282
41.8006,539.847
49.6119,537.799
53.459,543.212
55.7691,543.022
55.6882,540.93
56.3352,540.591
46.9884,545.914
49.8047,531.229
52.9684,534.961
51.3037,528.393
50.9057,535.561
49.3759,525.242
49.9129,535.818
48.0429,532.012
46.6913,530.452
40.4743,530.533
35.9666,528.544
34.5673,518.757
37.0459,520.971
40.0246,526.868
38.8278,513.521
38.3237,518.756
33.5156,513.779
32.6992,518.095
32.1377,517.941
30.0243,520.489
28.8,524.202
28.0333,519.241
31.2833,515.622
29.4645,510.834
24.7889,513.998
27.3857,516.872
25.8079,515.92
21.4909,514.971
23.6586,524.092
22.1545,518.443
18.3827,516.256
16.1855,517.773
15.4394,516.432
14.1489,518.966
13.0038,510.745
11.8296,512.934
2.05714,507.973
10.0147,524.016
8.3964,523.083
-1.35484,520.821
14.375,515.328
13.6667,497.636
11.6481,494.972
10.3333,491.157
9.2,507.246
7.19231,486.335
6.2,492.347
3.97872,466.884
3.11111,487.663
0,469.826
0,476.116
0,458.046
0,472.588
0,469.728
0,462.144
0,464.462
0,463.611
0,480.5
0,476.5
0,454.938
0,459.614
0,457.428
0,427.491
0,443.69
0,438.58
0,415.488
0,436.181
0,436.5
0,437.619
0,444.267
0,421.764
0,427.675
0,428.821
0,469.481
0,438.75
0,452.353
0,466.864
0,482.905
0,472.182
0,495.609
1,486.203
2.41463,489.761
5.66667,487.468
8.47059,488.196
10.6491,499.041
12.2222,507.751
14.1607,511.616
14.7636,508.32
17.037,512.839
19.2041,515.44
21.4444,511.102
22.1509,512.193
23.6667,525.264
24.0357,512.291
25.619,509.824
25.4865,512.183
26,523.138
26.1739,517.938
25.9032,518.431
26.5667,514.839
17.432,525.621
26.7975,524.964
20.7242,525.12
26.7368,525.051
17.7883,525.142
17.7454,518.08
17.7479,528.456
17.6551,530.354
20.9505,526.48
28.6692,527.569
22.9378,535.507
21.2395,535.637
22.3937,530.707
26.7692,532.747
24.3306,539.907
30.0395,540.451
28.1177,534.157
28.123,538.897
32.0255,542.557
36.4181,539.641
35.4947,549.155
38.75,552.05
39.7777,547.368
43.2205,558.787
34.5,552.432
49.0635,556.525
51.773,562.624
52.0803,563.64
57.9767,565.457
61.7929,568.567
60.335,581.211
65.4026,566.497
62.5022,574.682
63.8712,581.721
66.7829,576.696
66.6153,576.536
66.3718,574.872
66.3783,574.271
62.6322,579.932
62.8375,574.221
66.8837,574.263
66.6683,574.978
66.9,575.136
67.0356,640
71.3669,640
68.1302,640
72.9021,640
73.3326,640
74.1037,640
66.9503,640
75.4166,640
67.7258,640
72.5184,640
72.8805,640
76.5789,640
73.3377,640
77.9293,640
78.0976,640
77.71,640
73.9043,640
85.6,640
73.083,640
77.8121,585.941
74.0385,589.19
73.7167,588.783
86.4815,592.037
78.7839,580.223
76.7017,589.941
78.0162,590.22
75.2565,577.248
84.3318,592.688
79.4778,594.956
82.9523,595.939
85.4431,579.758
86,585.153
87.0939,592.201
89.436,590.909
95.5434,579.796
88.0516,588.057
81.0149,587.061
95.3508,590.377
99.6823,591.496
93.1645,592.719
98.2727,586.808
97.5,589.614
91.8915,589.706
103.337,588.948
103.786,594.856
100.241,598.525
96.6729,597.995
100.665,594.255
101.059,592.255
96.1821,598.831
94.4938,599.397
100.136,594.015
100.059,602.644
100.2,598.21
96.359,596.842
96.172,591.857
93.8008,598.628
96.377,600.282
100.824,594.881
87.375,594.288
88.0755,594.195
97.3403,598.392
96.85,587.784
93.3756,589.082
101.503,593.045
100.267,590.846
103.198,587.967
104.955,591.255
101.295,606.714
103.015,593.573
116.541,599.05
107.166,600.721
109.434,598.227
115.204,599.911
114.509,602.432
117.33,604.465
124.459,598.753
122.059,607.833
121.265,620
131.918,612.314
132.112,616.562
139.521,618.6
135.305,609
145.074,613.516
145.465,612.938
148.356,617.387
145.429,623
149.399,626.7
157.123,630.838
151.752,633.55
164.371,637.438
158.6,640
173.689,640
167.393,640
175.894,640
179.646,640
178.412,640
182.155,640
189.968,640
184.334,640
188.111,640
182.337,640
180.801,640
177.327,640
177.936,640
179.312,640
176.186,640
171.715,640
167.917,640
170.654,640
156.312,640
159.989,640
160.067,640
151.245,640
144.367,640
145.911,640
143.187,640
133.642,640
141.412,640
125.408,640
125.785,640
123.089,640
104.472,640
107.529,640
124.639,640
111.394,640
121.508,640
117.79,640
105.277,640
104.335,640
92.4853,640
106.133,640
90.3659,640
88.417,640
105.91,640
83.5184,640
111.422,640
109.359,640
93.5227,640
93.0292,640
92.738,640
75.5957,640
95.7353,640
94.899,640
83.9747,640
97.5294,640
98.6675,640
100.563,640
95.9256,640
91.4457,640
99.9925,640
97.1814,640
133.601,640
125.541,640
134.771,640
155.241,640
168.588,640
154.034,640
154.643,640
159.99,640
196.545,640
185.47,640
186.768,640
174.7,640
201.377,640
229.585,640
230.66,640
252.438,640
245.696,640
254.337,640
258.233,640
267.083,640
261.879,640
264.653,640
252.405,640
261.6,640
245.952,640
265.922,640
286.877,640
292.5,640
260.715,640
254.314,640
263.957,640
258.01,640
235.227,640
248.432,640
261.846,640
236.861,640
233.437,640
240.559,640
222.634,640
228.321,640
213.073,648
214.161,644.667
210.581,640
203.42,640
190.226,640
187.229,643.577
186.972,653.143
187.676,640.163
158.244,644.848
155.239,643.778
158.023,623.583
156.764,617.072
149.352,617.093
140.936,611.996
127.968,609.294
126.533,604.015
121.234,600.94
119.15,599.762
114.832,596.518
109.721,595.668
111.851,584.068
104.229,584.738
96.0398,582.724
98.0039,583.99
89.3714,581.921
93.3433,569.685
83.2184,575.487
76.6278,571.39
77.0999,564.877
71.7543,569.544
78.0577,563.065
70.889,561.678
69.1369,564.863
64.793,560.712
68.3035,565.651
61.2876,561.795
55.5831,561.793
68.6274,565.181
61.9284,565.25
56.8224,560.225
60.6026,560.188
60.0741,564.488
61.6836,559.053
63.238,560.967
60.7061,555.311
55.1954,556.211
47.351,547.8
54.8956,551.343
40.8398,545.819
43.499,547.733
33.7738,544.856
40.9467,543.935
33.4858,532.138
32.803,533.943
36.1667,533.007
33.6486,535.691
28.6598,534.985
27.1552,533.926
25.8828,529.248
17.2029,533.057
41.4476,530.627
43.4036,526.778
30.2678,528.781
34.1407,523.704
32.4423,521.961
27.4274,525.732
33.3336,524.067
36.7595,517.589
33.0931,512.623
36.7731,512.76
32.2495,510.207
27.9171,517.108
34.2687,511.248
33.1728,510.447
27.0754,505.406
30.1077,509.021
24.496,504.133
28.1097,501.068
23.5784,503.528
27.5562,508.632
26.5724,507.847
22.2162,500.55
21.0566,507.422
20.9707,506.508
20.7185,501.937
20.3585,509.921
20.5521,504.798
19.5592,498.718
23.0721,502.839
24.9853,497.385
21.709,505.746
25.222,500.538
22.9569,500.07
22.7918,504.769
18.9669,504.439
18.795,506.292
18.2353,494.546
21.2921,501.101
20.3368,502.863
15.8314,493.68
20.4509,493.58
20.518,504.429
14.2719,492.642
13.7857,497.503
13.7481,492.842
12.4286,497.13
16.1377,501.832
11.5367,497.892
10.5588,502.276
11.0417,493.511
9.80361,497.56
7.70912,490.183
5.84188,495.491
5.58504,487.175
5.55586,496.258
9.22384,495.888
7.64432,490.899
2.90933,488.833
14.2188,500.451
15.1429,501.894
0,499.602
0,502.573
-5.25,484.847
-6,487.868
0,485.901
0,481.275
10.875,491.42
8.7027,483.283
7.48649,489.582
7.85366,490.121
9,492.509
8.63158,505.835
8.625,493.89
8.54545,500.01
8.28571,505.398
7.75676,502.912
0,506.066
0,510.316
0,504.071
0,514.761
0,505.712
0,505.222
0,504.704
0,501.866
0,507.281
0,506.496
0,511.285
0,509.605
0,514.42
0,512.385
0,503.701
0,507.17
0,512.44
0,518.961
0,515.871
0,520.89
0,526.49
0,526.058
0,527.529
0,523.632
0,529.818
0,515.886
0,513.909
0,519.559
0,514.455
0,516.063
0,511.284
0,516.317
0,511.725
0,513.553
0,525.75
0,514.405
0,640
0,494.948
0,483.344
0,469.893
0,487.311
0,496.167
0,460.302
0,483.1
0,462.579
0,435.29
0,442.245
0,443.663
0,438.213
0,423.39
0,409.068
0,409.97
0,399.385
0,386.187
0,393.033
0,386.075
0,380.878
0,640
0,640
0,324.421
0,327.25
0,326.895
0,321.8
0,330.997
0,332.6
0,335.562
0,345.6
0,265.333
0,262.857
0,368.789
0,282.476
0,396.027
0,411.403
0,409.446
0,413.333
0,435.734
0,425.347
0,448.719
1.93548,450.733
10.4,472.488
24.197,489.677
41.3784,502.619
48.875,520.683
43.5862,528.492
48.9556,540.091
48.8033,562.47
42.5294,559.131
52.0837,553.056
37.1091,543.139
0,556.424
0,542.57
0,546.321
0,555.343
0,564.349
0,586.538
0,595.373
0,587.338
0,597.547
0,610.52
0,611.973
0,611.224
0,540.014
0,488.8
9.5,490.514
10.1494,500.25
13.6286,510.383
26.614,505.952
18.0037,518.444
20.25,522.072
0,524.065
36.4479,523.457
43.1273,534.551
80.3628,565.376
100.081,576.449
106.067,574.746
108.681,584.665
110.783,582.543
115.384,593.135
116.428,598.39
113.856,607.947
119.931,610.123
127.367,615.437
137.932,621.81
139.129,616.141
144.07,621.609
143.26,615.878
137.742,614.468
144.06,618.956
134.378,613.299
136.48,621.048
128.112,611.774
70.3704,613.861
82.101,609.587
69.0238,612.346
78.6534,611.112
99.3541,606.692
78.9953,614.459
83.9043,606.137
131.364,608.958
122.827,602.433
116.703,601.548
116.171,600.503
116.073,609.089
113.448,604.024
120.402,604.456
126.8,605.069
113.23,601.274
119.87,605.511
122.78,604.463
118.514,600.955
118.507,605.213
119.236,604.853
114.576,640
120.101,593.588
127.172,609.803
126.53,608.226
116.772,614.406
122.329,619.306
130.115,625.481
124.572,621.396
131.865,630.476
131.555,630.5
139.493,636
143.483,638.839
146.202,640
149.271,640
151.239,640
147.88,640
151.422,640
162.029,640
162.65,640
169.03,640
178.857,640
179.609,640
190.879,640
198.896,640
204.057,640
214.214,640
202.913,640
221.882,640
216.229,640
211.815,640
226.473,640
228.072,640
225.53,640
214.849,640
208.167,640
221.026,640
228.27,640
223.029,640
234.76,640
230.726,640
230.7,640
227.21,640
225.902,640
218.284,640
217.977,640
214.475,640
225.69,640
206.247,640
0,640
0,640
222.625,640
194.479,640
194.625,640
211.808,640
198.351,640
200.8,640
203.545,640
207.636,640
223.882,640
0,640
250.429,640
238.488,640
240.274,640
242.085,640
247.863,640
241.81,640
238.018,640
245.396,640
258.909,640
223.476,640
260.649,640
261.821,640
277.516,640
268.544,640
272.129,640
275.757,640
276.247,640
280.615,640
306,640
251.526,640
272.044,640
271.583,640
266.84,640
272.929,640
272.362,640
0,640
269.677,640
286.443,640
298.112,640
287.694,640
262.843,640
294.736,640
279.118,640
264.601,640
271.907,640
243.085,640
238.688,640
241.6,640
243.077,640
237.203,640
235.562,640
242.075,640
226.601,640
222.832,640
212.881,640
211.384,640
198.979,640
193.194,640
193.454,640
193.853,640
181.259,640
179.337,667.087
167.368,658.714
128.348,634.983
94.5882,628.06
109.656,618.325
90.5806,612.341
73.2768,599.373
57.7885,593.416
42.8049,583.584
42.1267,568.088
29.7985,556.772
27.4895,551.126
13.1,540.631
17.2,535.224
0,523.763
0,513.689
0,511.922
0,488.686
0,477.236
0,455.231
0,458.848
0,445.717
0,462.882
0,437.58
0,429.743
0,415.143
0,429.43
0,429.291
0,454.465
0,431.095
0,439.724
0,422.938
0,420.696
0,426
0,427.947
0,430.983
0,430.636
0,640
0,443.333
0,640
0,489.591
0,469.151
0,640
0,640
0,476.984
0,496.813
0,498.319
0,521.095
0,503.164
0,513.972
0,509.038
0,537.66
0,524.861
0,528.687
0,515.49
0,526.609
0,549.172
0,565.536
0,546.52
0,541.831
0,551.171
0,560.57
0,550.587
0,557.032
0,548.994
0,549.352
0,547.135
0,556.214
0,572.157
0,573.052
0,565.119
0,550.955
0,551.53
0,542.591
0,579.482
0,562.964
0,547.129
0,558.032
0,547.548
0,554.882
0,573.333
0,574
0,640
0,539.504
0,478.05
0,480.84
0,473.722
0,475.846
0,489.698
0,505.849
0,490.446
0,640
0,459.868
0,507
0,476.215
0,480.011
0,476.269
0,466.471
0,464.421
0,457.065
0,441.642
0,443.683
0,415.5
0,467.875
0,464.639
0,455.476
0,445.971
0,460.822
0,425.877
0,425.312
0,423.634
0,424.287
0,427.143
0,411.369
0,410.4
0,404.125
0,432.771
0,423.419
0,423.563
-20.1739,434.994
-14.7931,433.481
-11,449.15
-13.7681,454.31
-5.19618,470.071
-0.738889,475.269
12.3982,487.313
14.9825,497.76
22.2796,507.131
31.2701,518.83
38.3676,516.954
47.2512,538.34
53.1738,555.094
62.8994,557.547
69.1852,568.387
81.0266,578.118
94.9846,591.364
109.112,605.426
115.337,611.297
121.911,617.333
123.443,625.278
139.026,633.627
152.416,629.286
151.374,632.818
151.963,637
158.96,641.688
157.28,640
167.925,640
168.687,640
175.174,640
178.109,640
189.924,640
182.162,640
186.337,640
181.606,640
177.965,640
185.055,640
187.171,640
174.522,640
171.389,640
194.027,640
174.523,640
172.268,640
163.057,640
170.004,640
157.437,640
160.438,640
153.318,640
155.018,640
164.825,640
150.936,640
172.812,640
148.054,631.387
138.62,631.077
126.698,628.784
124.572,628.759
119.145,640
122.575,627.647
92.4545,640
88,640
0,640
0,640
0,623.467
0,640
0,620.406
0,620.429
0,620.492
0,629.917
0,619.421
0,619.099
0,618
0,617.324
0,616.676
0,615.845
0,616.057
0,640
0,621.086
0,634.184
0,619.825
0,621.281
0,620.113
0,620.551
58,630.043
57,628.391
60.9231,626.952
59.2857,627.021
31.6497,615.643
39.0357,613.619
39.2273,625.143
46.0816,624
34.0907,614.54
48.5842,609.217
50.3686,611.181
45.2736,623.612
58.6395,623.896
51.6736,623.549
63.8983,623
53.4305,623.049
60.1558,623.615
52.8876,623.554
49.952,622.545
58.1886,621.577
49.1078,621.226
46.4594,621.25
40.7447,620.855
39.5338,620.647
37.0391,620.253
31.9062,620.006
27.3438,618.596
2,619.25
0,620.628
0,640
0,621.176
0,622.463
0,611.184
0,611.627
67,611.606
49.5556,612.102
58.3462,615.2
62.575,617.949
61.2571,616.627
72.2881,621.319
75.3174,610.976
88.8984,622.524
84.863,621.667
92.4293,612.75
94.5929,623.662
98.6641,613.686
103.97,613.511
104.218,612.5
106.939,620.754
110.959,622.201
109.416,624.394
104.666,619.44
109.086,621.686
105.288,621.584
104.619,619.473
100.986,617.698
95.5714,616.382
99.1472,612.164
89.938,605.629
89.6083,601.086
81.9363,599.7
41.8082,561.612
39.709,554.852
32.9024,545.385
23.601,543.5
21.3182,544.466
27.25,533.071
25.375,525.789
9.90786,519.82
16.4186,516.447
10.6596,512.704
5.63415,503.297
0,518.134
0,518.294
0,500.806
0,505.024
0,514.865
0,498.013
0,498.474
0,507.747
0,504.081
0,495.537
0,496.501
0,498.902
0,509.228
0,501.703
0,494.488
0,495.899
0,503.349
0,493.333
0,487.198
0,496.398
0,485.652
0,499.86
0,498.424
0,497
0,459.6
0,456.667
0,497.051
0,497.111
0,498.558
0,478.024
0,472.785
0,479.962
0,473.658
0,490.948
0,640
0,457
0,494.861
0,504.867
0,482.894
0,511.6
0,640
0,465.37
0,469.667
0,493.69
0,492.605
0,491.079
0,640
0,505.311
0,510.641
0,497.774
0,458.879
0,439.509
0,381.591
0,316.176
0,376.967
0,691.656
0,541.217
2,523.742
11.1837,504.607
8.40741,507.041
63.877,568.708
94.7734,593.909
128.089,624.128
130.51,629.754
131.145,634.01
117.797,633.652
115.099,625.321
119.035,625.254
119.919,630.923
110.863,635.287
116.259,631.277
113.931,631.236
113.416,631.582
111.035,627.358
111.126,631.432
119.352,631.015
116.985,631.1
116.61,631.814
108.295,620.9
121.346,631
109.742,641
113.331,620
110.36,618.667
111.365,618.273
107.588,627.478
104.467,640
105.508,640
99.4844,611.703
95.0824,621.493
84.9002,618.284
90.1418,616.579
73.7505,612.186
69.7407,610.501
74.0656,600.52
63.6259,599.327
61.5835,592.262
59.743,582.878
43.241,587.77
45.29,585.971
37.5526,589.871
28.389,584.7
21.8813,586.684
28.8438,592.667
26.2467,595.2
26.4319,598.093
28.5498,640
29.9611,640
31.0242,610.182
39.3774,640
28.2102,615.161
27.0138,621.03
31.2042,640
17.8813,640
30.713,606.091
17.574,608.222
22.2383,612.467
23.748,613.258
22.7437,635.222
28.8076,636.438
25.8929,617.645
23.4209,640
27.1071,640
14.8916,640
5.99426,640
7.67369,640
21.5384,640
20.1595,640
21.8479,640
6.23428,640
14.6516,640
17.2287,640
8.91903,640
19.4413,640
20.5667,640
28.874,640
32.4709,640
26.3599,640
